DLX3,1747,DNA-binding transcription factor activity
LMX1B,4010,DNA-binding transcription factor activity
SMAD4,4089,DNA-binding transcription factor activity
CC2D1A,54862,"DNA-binding transcription factor activity, RNA polymerase II-specific"
CUX1,1523,"DNA-binding transcription factor activity, RNA polymerase II-specific"
DLX3,1747,"DNA-binding transcription factor activity, RNA polymerase II-specific"
HIVEP3,59269,"DNA-binding transcription factor activity, RNA polymerase II-specific"
LMX1B,4010,"DNA-binding transcription factor activity, RNA polymerase II-specific"
NFE2L3,9603,"DNA-binding transcription factor activity, RNA polymerase II-specific"
SHOX,6473,"DNA-binding transcription factor activity, RNA polymerase II-specific"
SMAD4,4089,"DNA-binding transcription factor activity, RNA polymerase II-specific"
ZC3H4,23211,"DNA-binding transcription factor activity, RNA polymerase II-specific"
CC2D1A,54862,"DNA-binding transcription repressor activity, RNA polymerase II-specific"
JARID2,3720,"DNA-binding transcription repressor activity, RNA polymerase II-specific"
NFE2L3,9603,"DNA-binding transcription repressor activity, RNA polymerase II-specific"
BTAF1,9044,DNA-dependent ATPase activity
SMARCA4,6597,DNA-dependent ATPase activity
TAF6,6878,"DNA-templated transcription, initiation"
ANXA1,301,DNA/DNA annealing activity
GRIA1,2890,ER to Golgi transport vesicle membrane
PRKN,5071,ERAD pathway
ERBIN,55914,ERBB2 signaling pathway
OXTR,5021,ERK1 and ERK2 cascade
JARID2,3720,ESC/E(Z) complex
CHMP1A,5119,ESCRT III complex
CHMP1A,5119,ESCRT III complex disassembly
ERBIN,55914,ErbB-2 class receptor binding
PRKN,5071,F-box domain binding
SUPT16H,11198,FACT complex
PRODH,5625,FAD binding
PAK2,5062,Fc-epsilon receptor signaling pathway
CYFIP1,23191,Fc-gamma receptor signaling pathway involved in phagocytosis
AGAP2,116986,Flemming body
KIF14,9928,Flemming body
PLCB1,23236,G protein-coupled acetylcholine receptor signaling pathway
TRPM1,4308,G protein-coupled glutamate receptor signaling pathway
AVPR1A,552,G protein-coupled receptor activity
CNR1,1268,G protein-coupled receptor activity
OR52M1,119772,G protein-coupled receptor activity
OXTR,5021,G protein-coupled receptor activity
PRKN,5071,G protein-coupled receptor binding
ADCY3,109,G protein-coupled receptor signaling pathway
ANXA1,301,G protein-coupled receptor signaling pathway
AVPR1A,552,G protein-coupled receptor signaling pathway
CNR1,1268,G protein-coupled receptor signaling pathway
OR52M1,119772,G protein-coupled receptor signaling pathway
OXTR,5021,G protein-coupled receptor signaling pathway
PLCB1,23236,G protein-coupled receptor signaling pathway
PLXNB1,5364,G protein-coupled receptor signaling pathway
PREX1,57580,G protein-coupled receptor signaling pathway
ANXA1,301,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"
CNR1,1268,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"
TERF2,7014,G-rich strand telomeric DNA binding
AKAP9,10142,G2/M transition of mitotic cell cycle
CEP135,9662,G2/M transition of mitotic cell cycle
CEP41,95681,G2/M transition of mitotic cell cycle
CLASP1,23332,G2/M transition of mitotic cell cycle
NINL,22981,G2/M transition of mitotic cell cycle
PLCB1,23236,G2/M transition of mitotic cell cycle
GABRG3,2567,GABA-A receptor activity
GABRG3,2567,GABA-A receptor complex
ATP2B2,491,GABA-ergic synapse
CNTN5,53942,GABA-ergic synapse
GABRG3,2567,GABA-ergic synapse
GABRG3,2567,GABA-gated chloride ion channel activity
RAB2A,5862,GDP binding
DLG2,1740,GDP metabolic process
DLG2,1740,GMP metabolic process
AGAP2,116986,GTP binding
RAB2A,5862,GTP binding
RAB43,339122,GTP binding
RANBP17,64901,GTP binding
PLXNB1,5364,GTPase activating protein binding
AGAP2,116986,GTPase activator activity
ASAP2,8853,GTPase activator activity
MYO9B,4650,GTPase activator activity
OPHN1,4983,GTPase activator activity
PLCB1,23236,GTPase activator activity
PLXNB1,5364,GTPase activator activity
PREX1,57580,GTPase activator activity
RALGAPB,57148,GTPase activator activity
STXBP5,134957,GTPase activator activity
AGAP2,116986,GTPase activity
RAB2A,5862,GTPase activity
RAB43,339122,GTPase activity
ACHE,43,Golgi apparatus
ADCY3,109,Golgi apparatus
AKAP9,10142,Golgi apparatus
APH1A,51107,Golgi apparatus
CLASP1,23332,Golgi apparatus
CNTNAP2,26047,Golgi apparatus
CUL7,9820,Golgi apparatus
CUX1,1523,Golgi apparatus
DDHD2,23259,Golgi apparatus
GALNT8,26290,Golgi apparatus
GALNT10,55568,Golgi apparatus
ICA1,3382,Golgi apparatus
KCNS3,3790,Golgi apparatus
MYO5A,4644,Golgi apparatus
NLGN1,22871,Golgi apparatus
PRKD2,25865,Golgi apparatus
PRKN,5071,Golgi apparatus
RAB2A,5862,Golgi apparatus
RAB43,339122,Golgi apparatus
SLC38A10,124565,Golgi apparatus
WWOX,51741,Golgi apparatus
APH1A,51107,Golgi cisterna membrane
ASAP2,8853,Golgi cisterna membrane
GPC4,2239,Golgi lumen
GALNT8,26290,Golgi membrane
GRIA1,2890,Golgi membrane
GALNT10,55568,Golgi membrane
ICA1,3382,Golgi membrane
MTOR,2475,Golgi membrane
RAB2A,5862,Golgi membrane
ST8SIA2,8128,Golgi membrane
TRAPPC9,83696,Golgi membrane
CLASP1,23332,Golgi organization
CUL7,9820,Golgi organization
RAB2A,5862,Golgi organization
RAB43,339122,Golgi organization
AKAP9,10142,Golgi stack
PRKN,5071,Hsp70 protein binding
KAT2B,8850,I band
SMAD4,4089,I-SMAD binding
AMPD1,270,IMP biosynthetic process
AMPD1,270,IMP salvage
CUL7,9820,IRE1-mediated unfolded protein response
DENR,8562,IRES-dependent viral translational initiation
OTUD7A,161725,K63-linked polyubiquitin modification-dependent protein binding
SLC7A5,8140,L-alpha-amino acid transmembrane transport
SLC7A5,8140,L-amino acid transmembrane transporter activity
SLC7A3,84889,L-arginine import across plasma membrane
SLC7A3,84889,L-arginine transmembrane transporter activity
P4HA2,8974,L-ascorbic acid binding
SLC7A5,8140,L-leucine import across plasma membrane
SLC7A5,8140,L-leucine transmembrane transporter activity
SLC7A3,84889,L-lysine import across plasma membrane
SLC7A3,84889,L-lysine transmembrane transporter activity
SLC7A3,84889,L-ornithine import across plasma membrane
SLC7A3,84889,L-ornithine transmembrane transport
SLC7A3,84889,L-ornithine transmembrane transporter activity
PAH,5053,L-phenylalanine catabolic process
SLC7A5,8140,L-tryptophan transmembrane transport
SLC7A5,8140,L-tryptophan transmembrane transporter activity
CACNA1D,776,L-type voltage-gated calcium channel complex
CACNB2,783,L-type voltage-gated calcium channel complex
PRKN,5071,Lewy body
USP15,9958,Lys48-specific deubiquitinase activity
USP7,7874,Lys48-specific deubiquitinase activity
TAOK2,9344,MAP kinase kinase kinase activity
DLG2,1740,MAPK cascade
FGFR1,2260,MAPK cascade
GRIN1,2902,MAPK cascade
MET,4233,MAPK cascade
TAOK2,9344,MAPK cascade
TAF6,6878,MLL1 complex
KDM6A,7403,MLL3/4 complex
KAT6A,7994,MOZ/MORF histone acetyltransferase complex
GPHN,10243,Mo-molybdopterin cofactor biosynthetic process
TERF2,7014,Mre11 complex
ST8SIA2,8128,N-glycan processing
KAT2B,8850,N-terminal peptidyl-lysine acetylation
GRIN1,2902,NMDA glutamate receptor activity
GRIN2A,2903,NMDA glutamate receptor activity
NLGN1,22871,NMDA glutamate receptor clustering
GRIN1,2902,NMDA selective glutamate receptor complex
GRIN2A,2903,NMDA selective glutamate receptor complex
NLGN1,22871,NMDA selective glutamate receptor complex
SHANK1,50944,NMDA selective glutamate receptor complex
CNTN6,27255,Notch binding
APH1A,51107,Notch receptor processing
APH1A,51107,"Notch receptor processing, ligand-dependent"
APH1A,51107,Notch signaling pathway
CNTN6,27255,Notch signaling pathway
KAT2B,8850,Notch signaling pathway
SPEN,23013,Notch signaling pathway
EP400,57634,NuA4 histone acetyltransferase complex
GALNT8,26290,O-glycan processing
GALNT10,55568,O-glycan processing
AGO1,26523,P-body
AGO4,192670,P-body
CNOT1,23019,P-body
TNRC6B,23112,P-body
KAT2B,8850,PCAF complex
ATP2B2,491,PDZ domain binding
GRIA1,2890,PDZ domain binding
GRIK2,2898,PDZ domain binding
GRIK5,2901,PDZ domain binding
KIF14,9928,PDZ domain binding
NLGN1,22871,PDZ domain binding
PRKN,5071,PDZ domain binding
KAT6A,7994,PML body
MTOR,2475,PML body
USP7,7874,PML body
PRKN,5071,Parkin-FBXW7-Cul1 ubiquitin ligase complex
ADA,100,Peyer's patch development
SMAD4,4089,R-SMAD binding
PHB,5245,RIG-I signaling pathway
AGO1,26523,RISC complex
AGO4,192670,RISC complex
AGO1,26523,RISC-loading complex
AGO4,192670,RISC-loading complex
CYFIP1,23191,RNA 7-methylguanosine cap binding
AGO1,26523,RNA binding
CCT4,10575,RNA binding
CNOT1,23019,RNA binding
CPEB4,80315,RNA binding
ILF2,3608,RNA binding
LRP1,4035,RNA binding
MYO5A,4644,RNA binding
RBFOX1,54715,RNA binding
RBM27,54439,RNA binding
SCAF4,57466,RNA binding
SMARCA4,6597,RNA binding
SPEN,23013,RNA binding
SRSF11,9295,RNA binding
SUPT16H,11198,RNA binding
TNRC6B,23112,RNA binding
UBR5,51366,RNA binding
ZC3H4,23211,RNA binding
SRSF11,9295,RNA export from nucleus
AGO1,26523,"RNA phosphodiester bond hydrolysis, endonucleolytic"
CNOT1,23019,"RNA phosphodiester bond hydrolysis, exonucleolytic"
SMARCA4,6597,RNA polymerase I core promoter sequence-specific DNA binding
SMARCA4,6597,RNA polymerase I preinitiation complex assembly
LEO1,123169,RNA polymerase II C-terminal domain phosphoserine binding
SCAF4,57466,RNA polymerase II C-terminal domain phosphoserine binding
NCOR1,9611,RNA polymerase II activating transcription factor binding
AGO1,26523,RNA polymerase II cis-regulatory region sequence-specific DNA binding
CC2D1A,54862,RNA polymerase II cis-regulatory region sequence-specific DNA binding
DLX3,1747,RNA polymerase II cis-regulatory region sequence-specific DNA binding
HIVEP3,59269,RNA polymerase II cis-regulatory region sequence-specific DNA binding
KDM6A,7403,RNA polymerase II cis-regulatory region sequence-specific DNA binding
NFE2L3,9603,RNA polymerase II cis-regulatory region sequence-specific DNA binding
SMAD4,4089,RNA polymerase II cis-regulatory region sequence-specific DNA binding
AGO1,26523,RNA polymerase II complex binding
ELP4,26610,RNA polymerase II complex binding
TAF6,6878,RNA polymerase II general transcription initiation factor activity
SMAD4,4089,RNA polymerase II transcription factor binding
SPEN,23013,RNA polymerase II transcription factor binding
WWOX,51741,RNA polymerase II transcription regulator complex
CUX1,1523,RNA polymerase II transcription regulatory region sequence-specific DNA binding
JARID2,3720,RNA polymerase II transcription regulatory region sequence-specific DNA binding
KAT2B,8850,RNA polymerase II transcription regulatory region sequence-specific DNA binding
LMX1B,4010,RNA polymerase II transcription regulatory region sequence-specific DNA binding
MTOR,2475,RNA polymerase III type 1 promoter sequence-specific DNA binding
MTOR,2475,RNA polymerase III type 2 promoter sequence-specific DNA binding
MTOR,2475,RNA polymerase III type 3 promoter sequence-specific DNA binding
PHRF1,57661,RNA polymerase binding
AGO1,26523,RNA secondary structure unwinding
AGO4,192670,RNA secondary structure unwinding
RBFOX1,54715,RNA splicing
SRSF11,9295,RNA splicing
MYH10,4628,RNA stem-loop binding
RBFOX1,54715,RNA transport
TERF2,7014,RNA-dependent DNA biosynthetic process
CDH13,1012,Rac protein signal transduction
CYFIP1,23191,Rac protein signal transduction
CDH13,1012,Rho protein signal transduction
MYO9B,4650,Rho protein signal transduction
MYO9B,4650,Roundabout binding
MYO9B,4650,Roundabout signaling pathway
TAF6,6878,SAGA complex
CYFIP1,23191,SCAR complex
PRKN,5071,SCF ubiquitin ligase complex
KIF14,9928,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
FGFR1,2260,SH2 domain binding
CTTNBP2,83992,SH3 domain binding
GRIK5,2901,SH3 domain binding
PRKN,5071,SH3 domain binding
SHANK1,50944,SH3 domain binding
TAF6,6878,SLIK (SAGA-like) complex
USP15,9958,SMAD binding
ZMIZ1,57178,SMAD binding
SMAD4,4089,SMAD protein complex
SMAD4,4089,SMAD protein complex assembly
SMAD4,4089,SMAD protein signal transduction
ZMIZ1,57178,SMAD protein signal transduction
STXBP5,134957,SNARE complex
SAE1,10055,SUMO activating enzyme activity
SAE1,10055,SUMO activating enzyme complex
KIAA1586,57691,SUMO ligase activity
SMARCA4,6597,SWI/SNF complex
DCC,1630,Schaffer collateral - CA1 synapse
NCOR1,9611,Sin3 complex
EP400,57634,Swr1 complex
ADA,100,T cell activation
CHRNA7,1139,T cell activation
PAK2,5062,T cell costimulation
PREX1,57580,T cell differentiation
PAK2,5062,T cell receptor signaling pathway
PRKD2,25865,T cell receptor signaling pathway
PHB,5245,T-helper 17 type immune response
MTOR,2475,TFIIIC-class transcription factor complex binding
DISC1,27185,TOR signaling
MTOR,2475,TOR signaling
MTOR,2475,TORC1 complex
MTOR,2475,TORC1 signaling
MTOR,2475,TORC2 complex
TRAPPC9,83696,TRAPP complex
SMARCA4,6597,Tat protein binding
SLC35B1,10237,UDP-galactose transmembrane transport
SLC35B1,10237,UDP-galactose transmembrane transporter activity
SLC35B1,10237,UDP-glucose transmembrane transport
SLC35B1,10237,UDP-glucose transmembrane transporter activity
AVPR1A,552,V1A vasopressin receptor binding
CTNND2,1501,Wnt signaling pathway
GPC4,2239,Wnt signaling pathway
LEO1,123169,Wnt signaling pathway
WWOX,51741,Wnt signaling pathway
AGO1,26523,"Wnt signaling pathway, calcium modulating pathway"
AGO4,192670,"Wnt signaling pathway, calcium modulating pathway"
PLCB1,23236,"Wnt signaling pathway, calcium modulating pathway"
TNRC6B,23112,"Wnt signaling pathway, calcium modulating pathway"
GPC4,2239,"Wnt signaling pathway, planar cell polarity pathway"
PRICKLE1,144165,"Wnt signaling pathway, planar cell polarity pathway"
PRICKLE2,166336,"Wnt signaling pathway, planar cell polarity pathway"
CACNA1D,776,Z disc
ACHE,43,acetylcholine binding
CHRNA7,1139,acetylcholine binding
ACHE,43,acetylcholine catabolic process
ACHE,43,acetylcholine catabolic process in synaptic cleft
CHRNA7,1139,acetylcholine receptor activity
CHRNA7,1139,acetylcholine receptor signaling pathway
CHRNA7,1139,acetylcholine-gated cation-selective channel activity
CHRNA7,1139,acetylcholine-gated channel complex
STXBP5,134957,acetylcholine-gated channel complex
ACHE,43,acetylcholinesterase activity
KAT2B,8850,acetyltransferase activity
KAT6A,7994,acetyltransferase activity
ADCY3,109,acrosome reaction
MYH10,4628,actin binding
MYO9B,4650,actin binding
OPHN1,4983,actin binding
PRKN,5071,actin binding
TRPC6,7225,actin binding
CNR1,1268,actin cytoskeleton
INTS6,26512,actin cytoskeleton
MYO5A,4644,actin cytoskeleton
MYO9B,4650,actin cytoskeleton
OPHN1,4983,actin cytoskeleton
TAOK2,9344,actin cytoskeleton
VIL1,7429,actin cytoskeleton
AGAP2,116986,actin cytoskeleton organization
OPHN1,4983,actin cytoskeleton organization
TAOK2,9344,actin cytoskeleton organization
ANXA1,301,actin cytoskeleton reorganization
CDC42BPB,9578,actin cytoskeleton reorganization
ANXA1,301,actin filament
MYO5A,4644,actin filament
MYO9B,4650,actin filament
CACNB2,783,actin filament binding
CYFIP1,23191,actin filament binding
MYH10,4628,actin filament binding
MYO5A,4644,actin filament binding
VIL1,7429,actin filament binding
VIL1,7429,actin filament bundle
VIL1,7429,actin filament capping
VIL1,7429,actin filament depolymerization
CGNL1,84952,actin filament organization
MYO5A,4644,actin filament organization
PREX1,57580,actin filament polymerization
VIL1,7429,actin filament polymerization
VIL1,7429,actin filament severing
MYH10,4628,actin filament-based movement
MYO5A,4644,actin filament-based movement
MYO9B,4650,actin filament-based movement
VIL1,7429,actin nucleation
VIL1,7429,actin polymerization or depolymerization
MYH10,4628,actin-dependent ATPase activity
MYO5A,4644,actin-dependent ATPase activity
TRPC6,7225,actinin binding
RALGAPB,57148,activation of GTPase activity
CHRNA7,1139,activation of MAPK activity
TAOK2,9344,activation of MAPK activity
TAOK2,9344,activation of MAPKK activity
ADCY3,109,activation of adenylate cyclase activity
GRIN2A,2903,activation of cysteine-type endopeptidase activity
PYHIN1,149628,activation of innate immune response
PLCB1,23236,activation of meiosis involved in egg activation
AVPR1A,552,activation of phospholipase C activity
PHB,5245,activation of phospholipase C activity
ADCY3,109,activation of protein kinase A activity
MTOR,2475,activation of protein kinase B activity
PHB,5245,activation of protein kinase C activity
AGAP2,116986,activation of protein kinase activity
ITGB3,3690,activation of protein kinase activity
KIF14,9928,activation of protein kinase activity
PAK2,5062,activation of protein kinase activity
TAOK2,9344,activation of protein kinase activity
SMAD4,4089,activin responsive factor complex
CDC42BPB,9578,actomyosin
KAT2B,8850,actomyosin
MYH10,4628,actomyosin
MYO5A,4644,actomyosin
CDC42BPB,9578,actomyosin structure organization
MYH10,4628,actomyosin structure organization
PON1,5444,acyl-L-homoserine-lactone lactonohydrolase activity
ANXA1,301,adaptive immune response
PRKCB,5579,adaptive immune response
PRKD2,25865,adaptive immune response
SLC6A3,6531,adenohypophysis development
ADA,100,adenosine catabolic process
ADA,100,adenosine deaminase activity
ADCY3,109,adenylate cyclase activity
ADCY3,109,adenylate cyclase-activating G protein-coupled receptor signaling pathway
CNR1,1268,adenylate cyclase-activating G protein-coupled receptor signaling pathway
ADCY3,109,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway
CACNA1D,776,adenylate cyclase-modulating G protein-coupled receptor signaling pathway
CNR1,1268,adenylate cyclase-modulating G protein-coupled receptor signaling pathway
ANXA1,301,adherens junction
CTNND2,1501,adherens junction
OXTR,5021,adherens junction
PARD3B,117583,adherens junction
PAK2,5062,adherens junction assembly
CDH13,1012,adherens junction organization
CDH13,1012,adiponectin binding
CNTNAP2,26047,adult behavior
NLGN4X,57502,adult behavior
SHANK1,50944,adult behavior
SLITRK5,26050,adult behavior
MYH10,4628,adult heart development
GRIN1,2902,adult locomotory behavior
PRKN,5071,adult locomotory behavior
KCNJ10,3766,adult walking behavior
PRKN,5071,aggresome
PRKN,5071,aggresome assembly
ADA,100,aging
CNR1,1268,aging
LRP1,4035,aging
SLC6A3,6531,aging
TRPC6,7225,aging
CACNA1H,8912,aldosterone biosynthetic process
LRP1,4035,alpha-2 macroglobulin receptor activity
ST8SIA2,8128,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity"
CACNA1D,776,alpha-actinin binding
ANXA1,301,alpha-beta T cell differentiation
ITGB3,3690,alphav-beta3 integrin-HMGB1 complex
ITGB3,3690,alphav-beta3 integrin-IGF-1-IGF1R complex
ITGB3,3690,alphav-beta3 integrin-PKCalpha complex
ITGB3,3690,alphav-beta3 integrin-vitronectin complex
SLC7A5,8140,amino acid import across plasma membrane
SLC38A10,124565,amino acid transmembrane transport
SLC7A5,8140,amino acid transmembrane transport
SLC38A10,124565,amino acid transmembrane transporter activity
SLC7A3,84889,amino acid transmembrane transporter activity
SLC7A5,8140,amino acid transmembrane transporter activity
SLC7A3,84889,amino acid transport
SLC7A5,8140,amino acid transport complex
AMT,275,aminomethyltransferase activity
APH1A,51107,amyloid precursor protein catabolic process
ACHE,43,amyloid precursor protein metabolic process
APH1A,51107,amyloid precursor protein metabolic process
ACHE,43,amyloid-beta binding
APBB1,322,amyloid-beta binding
CHRNA7,1139,amyloid-beta binding
GRIA1,2890,amyloid-beta binding
GRIN1,2902,amyloid-beta binding
GRIN2A,2903,amyloid-beta binding
LRP1,4035,amyloid-beta binding
NLGN1,22871,amyloid-beta binding
LRP1,4035,amyloid-beta clearance
LRP1,4035,amyloid-beta clearance by cellular catabolic process
LRP1,4035,amyloid-beta clearance by transcytosis
APH1A,51107,amyloid-beta formation
CUL7,9820,anaphase-promoting complex
SPARCL1,8404,anatomical structure development
FBN1,2200,anatomical structure morphogenesis
SMAD4,4089,anatomical structure morphogenesis
ACHE,43,anchored component of membrane
CDH13,1012,anchored component of membrane
CNTN4,152330,anchored component of membrane
CNTN5,53942,anchored component of membrane
CNTN6,27255,anchored component of membrane
GPC4,2239,anchored component of presynaptic membrane
GPHN,10243,anchored component of synaptic membrane
KDM4C,23081,androgen receptor binding
PRKCB,5579,androgen receptor binding
SMARCA4,6597,androgen receptor binding
ZMIZ1,57178,androgen receptor signaling pathway
FGFR1,2260,angiogenesis
PRKD2,25865,angiogenesis
ITGB3,3690,angiogenesis involved in wound healing
LAMB1,3912,animal organ morphogenesis
PHB,5245,animal organ regeneration
CACNA1D,776,ankyrin binding
KCNQ2,3785,ankyrin binding
SHANK1,50944,ankyrin repeat binding
MTOR,2475,anoikis
PLXNA4,91584,anterior commissure morphogenesis
DCC,1630,anterior/posterior axon guidance
DLG2,1740,anterograde axonal protein transport
PHB,5245,antiviral innate immune response
MYH10,4628,aorta development
PRICKLE1,144165,aorta development
ROBO2,6092,aorta development
LRP1,4035,aorta morphogenesis
ROBO2,6092,aortic valve morphogenesis
PARD3B,117583,apical junction complex
LRP1,4035,apical part of cell
ANXA1,301,apical plasma membrane
ASPM,259266,apical plasma membrane
CHRNA7,1139,apical plasma membrane
MFRP,83552,apical plasma membrane
OXTR,5021,apical plasma membrane
PARD3B,117583,apical plasma membrane
SLC7A5,8140,apical plasma membrane
ITGB3,3690,apolipoprotein A-I-mediated signaling pathway
LRP1,4035,apolipoprotein binding
LRP1,4035,apolipoprotein receptor activity
ITGB3,3690,apoptotic cell clearance
LRP1,4035,apoptotic cell clearance
APBB1,322,apoptotic process
DCC,1630,apoptotic process
PAK2,5062,apoptotic process
PRKCB,5579,apoptotic process
TAF6,6878,apoptotic process
TAOK2,9344,apoptotic process
VIL1,7429,apoptotic process
ROBO2,6092,apoptotic process involved in luteolysis
ANXA1,301,arachidonic acid secretion
SLC7A3,84889,arginine transmembrane transporter activity
CNOT1,23019,armadillo repeat domain binding
SLC7A5,8140,aromatic amino acid transmembrane transporter activity
PON1,5444,aromatic compound catabolic process
ZMIZ1,57178,artery morphogenesis
TAF6,6878,aryl hydrocarbon receptor binding
PON1,5444,aryldialkylphosphatase activity
PON1,5444,arylesterase activity
CHRNA7,1139,associative learning
SHANK1,50944,associative learning
CLASP1,23332,astral microtubule organization
LRP1,4035,astrocyte activation involved in immune response
KCNJ10,3766,astrocyte projection
NLGN1,22871,"asymmetric, glutamatergic, excitatory synapse"
NLGN4X,57502,"asymmetric, glutamatergic, excitatory synapse"
SMAD4,4089,atrioventricular canal development
SMAD4,4089,atrioventricular valve formation
FGFR1,2260,auditory receptor cell development
RAB43,339122,autophagosome assembly
WDFY4,57705,autophagy
PRKN,5071,autophagy of mitochondrion
CHRNA7,1139,axolemma
CNTNAP2,26047,axolemma
ROBO2,6092,axolemma
CNTN4,152330,axon
CNTN6,27255,axon
CNTNAP2,26047,axon
DCC,1630,axon
KIRREL3,84623,axon
SCN9A,6335,axon
SLC6A3,6531,axon
TAOK2,9344,axon
DLG2,1740,axon cytoplasm
CYFIP1,23191,axon extension
SEMA5A,9037,axon extension
CNTN4,152330,axon guidance
CNTN6,27255,axon guidance
CYFIP1,23191,axon guidance
DCC,1630,axon guidance
MYH10,4628,axon guidance
OPHN1,4983,axon guidance
ROBO2,6092,axon guidance
SEMA5A,9037,axon guidance
SMAD4,4089,axon guidance
ROBO2,6092,axon guidance receptor activity
KCNQ2,3785,axon initial segment
ROBO2,6092,axon midline choice point recognition
CNR1,1268,axonal fasciculation
CNTN4,152330,axonal fasciculation
SEMA5A,9037,axonal fasciculation
CYFIP1,23191,axonal growth cone
LRP1,4035,axonal growth cone
TAOK2,9344,axonal growth cone
GRIA1,2890,axonal spine
APBB1,322,axonogenesis
CNTN4,152330,axonogenesis
DCC,1630,axonogenesis
SLITRK5,26050,axonogenesis
TAOK2,9344,axonogenesis
VIL1,7429,barbed-end actin filament capping
CLASP1,23332,basal cortex
TAOK2,9344,basal dendrite arborization
TAOK2,9344,basal dendrite morphogenesis
ERBIN,55914,basal plasma membrane
MET,4233,basal plasma membrane
SLC7A5,8140,basal plasma membrane
ERBIN,55914,basal protein localization
ACHE,43,basement membrane
ERBIN,55914,basement membrane
FBN1,2200,basement membrane
LAMB1,3912,basement membrane
LAMB1,3912,basement membrane assembly
